issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T00:00+05:00,1,1,0.0100,0.0102,0.1543,1.96,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T00:00+05:00,1,2,0.0087,0.0101,0.1614,1.96,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T00:00+05:00,1,plant,0.0091,0.0101,0.1614,1.96,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T01:00+05:00,2,1,0.0100,0.0142,0.1886,0.67,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T01:00+05:00,2,2,0.0085,0.0137,0.1875,0.67,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T01:00+05:00,2,plant,0.0092,0.0137,0.1875,0.67,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T02:00+05:00,3,1,0.0100,0.0137,0.1825,1.89,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T02:00+05:00,3,2,0.0091,0.0132,0.1820,1.89,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T02:00+05:00,3,plant,0.0096,0.0132,0.1820,1.89,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T03:00+05:00,4,1,0.0100,0.0151,0.1673,1.17,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T03:00+05:00,4,2,0.0093,0.0146,0.1669,1.17,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T03:00+05:00,4,plant,0.0097,0.0146,0.1669,1.17,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T04:00+05:00,5,1,0.0100,0.0231,0.2427,2.97,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T04:00+05:00,5,2,0.0095,0.0219,0.2416,2.97,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T04:00+05:00,5,plant,0.0097,0.0219,0.2416,2.97,2026-02-12T18:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T05:00+05:00,6,1,0.0100,0.0214,0.3170,3.83,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T05:00+05:00,6,2,0.0093,0.0202,0.3157,3.83,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T05:00+05:00,6,plant,0.0096,0.0202,0.3157,3.83,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T06:00+05:00,7,1,0.0100,0.1331,0.6388,5.00,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T06:00+05:00,7,2,0.0094,0.1319,0.6375,5.00,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T06:00+05:00,7,plant,0.0096,0.1319,0.6375,5.00,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T07:00+05:00,8,1,0.0182,0.2406,0.8029,5.89,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T07:00+05:00,8,2,0.0169,0.2393,0.8016,5.89,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T07:00+05:00,8,plant,0.0170,0.2393,0.8016,5.89,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T08:00+05:00,9,1,0.0261,0.3413,0.8942,6.58,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T08:00+05:00,9,2,0.0484,0.3407,0.8936,6.58,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T08:00+05:00,9,plant,0.0467,0.3407,0.8936,6.58,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T09:00+05:00,10,1,0.0455,0.4111,0.9490,6.90,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T09:00+05:00,10,2,0.0458,0.4105,0.9484,6.90,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T09:00+05:00,10,plant,0.0441,0.4105,0.9484,6.90,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T10:00+05:00,11,1,0.1518,0.7223,0.9372,7.73,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T10:00+05:00,11,2,0.1410,0.7218,0.9373,7.73,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T10:00+05:00,11,plant,0.1393,0.7218,0.9373,7.73,2026-02-13T00:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T11:00+05:00,12,1,0.2055,0.8232,0.9893,8.77,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T11:00+05:00,12,2,0.2590,0.8226,0.9784,8.77,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T11:00+05:00,12,plant,0.2573,0.8226,0.9814,8.77,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T12:00+05:00,13,1,0.3199,0.9440,0.9908,9.61,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T12:00+05:00,13,2,0.4065,0.9436,0.9787,9.61,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T12:00+05:00,13,plant,0.4367,0.9436,0.9824,9.61,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T13:00+05:00,14,1,0.3760,0.9648,0.9899,9.85,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T13:00+05:00,14,2,0.4747,0.9634,0.9775,9.85,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T13:00+05:00,14,plant,0.5049,0.9634,0.9813,9.85,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T14:00+05:00,15,1,0.3345,0.9244,0.9910,9.58,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T14:00+05:00,15,2,0.4329,0.9212,0.9770,9.58,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T14:00+05:00,15,plant,0.4631,0.9212,0.9816,9.58,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T15:00+05:00,16,1,0.3594,0.9735,0.9905,8.73,2026-02-13T06:00Z,1
2026-02-14,2026-02-15T00:00+05:00,2026-02-15T15:00+05:00,16,2,0.3813,0.9709,0.9825,8.73,2026-02-13T06:00Z,1
