issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T00:00+05:00,1,1,0.0566,0.3083,0.8350,6.17,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T00:00+05:00,1,2,0.0540,0.3071,0.8337,6.17,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T00:00+05:00,1,plant,0.0523,0.3071,0.8337,6.17,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T01:00+05:00,2,1,0.0344,0.2389,0.6579,5.10,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T01:00+05:00,2,2,0.0103,0.2376,0.6574,5.10,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T01:00+05:00,2,plant,0.0105,0.2376,0.6574,5.10,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T02:00+05:00,3,1,0.0403,0.2804,0.6952,5.12,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T02:00+05:00,3,2,0.0103,0.2763,0.6927,5.12,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T02:00+05:00,3,plant,0.0105,0.2763,0.6927,5.12,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T03:00+05:00,4,1,0.0100,0.2628,0.7219,4.97,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T03:00+05:00,4,2,0.0031,0.2577,0.7215,4.97,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T03:00+05:00,4,plant,0.0033,0.2577,0.7215,4.97,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T04:00+05:00,5,1,0.0641,0.2335,0.6666,5.16,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T04:00+05:00,5,2,0.0034,0.2322,0.6655,5.16,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T04:00+05:00,5,plant,0.0035,0.2322,0.6655,5.16,2026-02-17T18:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T05:00+05:00,6,1,0.0100,0.1228,0.5628,4.36,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T05:00+05:00,6,2,0.0099,0.1178,0.5620,4.36,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T05:00+05:00,6,plant,0.0100,0.1178,0.5620,4.36,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T06:00+05:00,7,1,0.0100,0.0768,0.4491,4.48,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T06:00+05:00,7,2,0.0095,0.0756,0.4477,4.48,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T06:00+05:00,7,plant,0.0097,0.0756,0.4477,4.48,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T07:00+05:00,8,1,0.0100,0.0945,0.5171,4.53,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T07:00+05:00,8,2,0.0096,0.0933,0.5164,4.53,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T07:00+05:00,8,plant,0.0098,0.0933,0.5164,4.53,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T08:00+05:00,9,1,0.0100,0.1425,0.5978,4.50,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T08:00+05:00,9,2,0.0100,0.1381,0.5954,4.50,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T08:00+05:00,9,plant,0.0102,0.1381,0.5954,4.50,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T09:00+05:00,10,1,0.0100,0.2313,0.7617,4.86,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T09:00+05:00,10,2,0.0053,0.2256,0.7593,4.86,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T09:00+05:00,10,plant,0.0055,0.2256,0.7593,4.86,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T10:00+05:00,11,1,0.0573,0.3161,0.8325,5.42,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T10:00+05:00,11,2,0.0277,0.3143,0.8321,5.42,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T10:00+05:00,11,plant,0.0278,0.3143,0.8321,5.42,2026-02-18T00:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T11:00+05:00,12,1,0.0212,0.2440,0.6631,4.65,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T11:00+05:00,12,2,0.0233,0.2422,0.6627,4.65,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T11:00+05:00,12,plant,0.0234,0.2422,0.6627,4.65,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T12:00+05:00,13,1,0.0212,0.3861,0.7799,4.91,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T12:00+05:00,13,2,0.0427,0.3860,0.7795,4.91,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T12:00+05:00,13,plant,0.0428,0.3860,0.7795,4.91,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T13:00+05:00,14,1,0.0100,0.4262,0.7870,4.82,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T13:00+05:00,14,2,0.0091,0.4262,0.7866,4.82,2026-02-18T06:00Z,2
2026-02-18,2026-02-19T00:00+05:00,2026-02-19T13:00+05:00,14,plant,0.0092,0.4262,0.7866,4.82,2026-02-18T06:00Z,2
