issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T00:00+05:00,1,1,0.1553,0.7574,0.9904,7.99,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T00:00+05:00,1,2,0.2024,0.7561,0.9890,7.99,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T00:00+05:00,1,plant,0.2007,0.7561,0.9890,7.99,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T01:00+05:00,2,1,0.1783,0.6886,0.9904,7.53,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T01:00+05:00,2,2,0.1713,0.6873,0.9890,7.53,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T01:00+05:00,2,plant,0.1696,0.6873,0.9890,7.53,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T02:00+05:00,3,1,0.1571,0.5318,0.9731,7.30,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T02:00+05:00,3,2,0.2007,0.5306,0.9718,7.30,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T02:00+05:00,3,plant,0.1991,0.5306,0.9718,7.30,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T03:00+05:00,4,1,0.0724,0.4528,0.9522,6.85,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T03:00+05:00,4,2,0.0779,0.4516,0.9509,6.85,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T03:00+05:00,4,plant,0.0762,0.4516,0.9509,6.85,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T04:00+05:00,5,1,0.0363,0.3206,0.8836,6.36,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T04:00+05:00,5,2,0.0443,0.3194,0.8823,6.36,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T04:00+05:00,5,plant,0.0426,0.3194,0.8823,6.36,2026-02-19T18:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T05:00+05:00,6,1,0.0457,0.2554,0.7990,5.81,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T05:00+05:00,6,2,0.0252,0.2542,0.7976,5.81,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T05:00+05:00,6,plant,0.0254,0.2542,0.7976,5.81,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T06:00+05:00,7,1,0.0100,0.1662,0.6248,4.94,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T06:00+05:00,7,2,0.0096,0.1650,0.6235,4.94,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T06:00+05:00,7,plant,0.0098,0.1650,0.6235,4.94,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T07:00+05:00,8,1,0.0100,0.1410,0.6162,4.62,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T07:00+05:00,8,2,0.0097,0.1398,0.6155,4.62,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T07:00+05:00,8,plant,0.0099,0.1398,0.6155,4.62,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T08:00+05:00,9,1,0.0100,0.0960,0.5143,4.51,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T08:00+05:00,9,2,0.0097,0.0954,0.5139,4.51,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T08:00+05:00,9,plant,0.0098,0.0954,0.5139,4.51,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T09:00+05:00,10,1,0.0100,0.0181,0.1355,0.76,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T09:00+05:00,10,2,0.0084,0.0175,0.1352,0.76,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T09:00+05:00,10,plant,0.0089,0.0175,0.1352,0.76,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T10:00+05:00,11,1,0.0127,0.2074,0.7593,5.76,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T10:00+05:00,11,2,0.0060,0.2056,0.7598,5.76,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T10:00+05:00,11,plant,0.0061,0.2056,0.7598,5.76,2026-02-20T00:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T11:00+05:00,12,1,0.3969,0.8197,1.0000,11.25,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T11:00+05:00,12,2,0.4753,0.8143,0.9919,11.25,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T11:00+05:00,12,plant,0.4755,0.8150,0.9964,11.25,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T12:00+05:00,13,1,0.4273,0.8414,0.9902,11.51,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T12:00+05:00,13,2,0.4491,0.8360,0.9756,11.51,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T12:00+05:00,13,plant,0.4493,0.8366,0.9801,11.51,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T13:00+05:00,14,1,0.4593,0.9362,1.0000,13.05,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T13:00+05:00,14,2,0.7468,0.9291,0.9913,13.05,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T13:00+05:00,14,plant,0.7469,0.9311,0.9980,13.05,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T14:00+05:00,15,1,0.4593,0.9357,0.9914,12.36,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T14:00+05:00,15,2,0.5571,0.9300,0.9753,12.36,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T14:00+05:00,15,plant,0.5573,0.9307,0.9820,12.36,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T15:00+05:00,16,1,0.2182,0.6624,0.9868,9.35,2026-02-20T06:00Z,2
2026-02-20,2026-02-21T00:00+05:00,2026-02-21T15:00+05:00,16,2,0.2362,0.6612,0.9732,9.35,2026-02-20T06:00Z,2
