issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T00:00+05:00,1,1,0.0100,0.0217,0.1618,1.46,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T00:00+05:00,1,2,0.0083,0.0213,0.1624,1.46,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T00:00+05:00,1,plant,0.0089,0.0213,0.1624,1.46,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T01:00+05:00,2,1,0.0100,0.0117,0.1375,1.33,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T01:00+05:00,2,2,0.0083,0.0112,0.1364,1.33,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T01:00+05:00,2,plant,0.0089,0.0112,0.1364,1.33,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T02:00+05:00,3,1,0.0100,0.0102,0.1630,2.15,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T02:00+05:00,3,2,0.0089,0.0097,0.1619,2.15,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T02:00+05:00,3,plant,0.0094,0.0097,0.1619,2.15,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T03:00+05:00,4,1,0.0100,0.0576,0.2195,3.36,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T03:00+05:00,4,2,0.0088,0.0563,0.2185,3.36,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T03:00+05:00,4,plant,0.0091,0.0563,0.2185,3.36,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T04:00+05:00,5,1,0.0100,0.0801,0.2860,3.40,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T04:00+05:00,5,2,0.0094,0.0796,0.2849,3.40,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T04:00+05:00,5,plant,0.0097,0.0796,0.2849,3.40,2026-02-23T18:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T05:00+05:00,6,1,0.0100,0.0381,0.2992,3.73,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T05:00+05:00,6,2,0.0094,0.0369,0.2979,3.73,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T05:00+05:00,6,plant,0.0096,0.0369,0.2979,3.73,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T06:00+05:00,7,1,0.0100,0.0294,0.2813,3.62,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T06:00+05:00,7,2,0.0095,0.0282,0.2799,3.62,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T06:00+05:00,7,plant,0.0097,0.0282,0.2799,3.62,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T07:00+05:00,8,1,0.0100,0.0192,0.2697,3.90,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T07:00+05:00,8,2,0.0088,0.0180,0.2683,3.90,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T07:00+05:00,8,plant,0.0091,0.0180,0.2683,3.90,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T08:00+05:00,9,1,0.0100,0.0364,0.3054,3.84,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T08:00+05:00,9,2,0.0089,0.0358,0.3051,3.84,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T08:00+05:00,9,plant,0.0091,0.0358,0.3051,3.84,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T09:00+05:00,10,1,0.0100,0.0335,0.2874,3.27,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T09:00+05:00,10,2,0.0088,0.0329,0.2870,3.27,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T09:00+05:00,10,plant,0.0088,0.0329,0.2870,3.27,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T10:00+05:00,11,1,0.0100,0.0235,0.2663,3.01,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T10:00+05:00,11,2,0.0088,0.0229,0.2659,3.01,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T10:00+05:00,11,plant,0.0089,0.0229,0.2659,3.01,2026-02-24T00:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T11:00+05:00,12,1,0.0100,0.0116,0.1414,2.14,2026-02-24T06:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T11:00+05:00,12,2,0.0084,0.0110,0.1411,2.14,2026-02-24T06:00Z,2
2026-02-24,2026-02-25T00:00+05:00,2026-02-25T11:00+05:00,12,plant,0.0089,0.0110,0.1411,2.14,2026-02-24T06:00Z,2
