issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T00:00+05:00,1,1,0.0367,0.2399,0.7171,5.26,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T00:00+05:00,1,2,0.0172,0.2386,0.7161,5.26,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T00:00+05:00,1,plant,0.0174,0.2386,0.7161,5.26,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T01:00+05:00,2,1,0.0264,0.2930,0.8245,5.96,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T01:00+05:00,2,2,0.0260,0.2918,0.8235,5.96,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T01:00+05:00,2,plant,0.0262,0.2918,0.8235,5.96,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T02:00+05:00,3,1,0.0566,0.3228,0.8635,6.18,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T02:00+05:00,3,2,0.0540,0.3216,0.8622,6.18,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T02:00+05:00,3,plant,0.0523,0.3216,0.8622,6.18,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T03:00+05:00,4,1,0.0264,0.3370,0.9189,6.43,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T03:00+05:00,4,2,0.0492,0.3357,0.9176,6.43,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T03:00+05:00,4,plant,0.0475,0.3357,0.9176,6.43,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T04:00+05:00,5,1,0.0491,0.4130,0.9469,6.61,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T04:00+05:00,5,2,0.0550,0.4117,0.9456,6.61,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T04:00+05:00,5,plant,0.0533,0.4117,0.9456,6.61,2026-02-14T18:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T05:00+05:00,6,1,0.0359,0.3857,0.9359,6.69,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T05:00+05:00,6,2,0.0613,0.3845,0.9343,6.69,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T05:00+05:00,6,plant,0.0596,0.3845,0.9343,6.69,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T06:00+05:00,7,1,0.0359,0.3941,0.9441,6.81,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T06:00+05:00,7,2,0.0482,0.3928,0.9425,6.81,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T06:00+05:00,7,plant,0.0465,0.3928,0.9425,6.81,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T07:00+05:00,8,1,0.0625,0.4159,0.9611,6.88,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T07:00+05:00,8,2,0.0780,0.4147,0.9596,6.88,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T07:00+05:00,8,plant,0.0763,0.4147,0.9596,6.88,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T08:00+05:00,9,1,0.0475,0.3864,0.9314,6.51,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T08:00+05:00,9,2,0.0717,0.3858,0.9308,6.51,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T08:00+05:00,9,plant,0.0700,0.3858,0.9308,6.51,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T09:00+05:00,10,1,0.0968,0.4875,0.9516,7.08,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T09:00+05:00,10,2,0.0984,0.4869,0.9510,7.08,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T09:00+05:00,10,plant,0.0968,0.4869,0.9510,7.08,2026-02-15T00:00Z,2
2026-02-15,2026-02-16T00:00+05:00,2026-02-16T10:00+05:00,11,1,0.0559,0.3422,0.8957,5.84,2026-02-15T00:00Z,2
