issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T00:00+05:00,1,1,0.0512,0.3372,0.8414,7.07,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T00:00+05:00,1,2,0.0383,0.3347,0.8424,7.07,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T00:00+05:00,1,plant,0.0384,0.3347,0.8424,7.07,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T01:00+05:00,2,1,0.0484,0.3765,0.8781,7.44,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T01:00+05:00,2,2,0.0376,0.3741,0.8822,7.44,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T01:00+05:00,2,plant,0.0376,0.3741,0.8822,7.44,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T02:00+05:00,3,1,0.0498,0.3386,0.8733,7.45,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T02:00+05:00,3,2,0.0390,0.3362,0.8774,7.45,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T02:00+05:00,3,plant,0.0391,0.3362,0.8774,7.45,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T03:00+05:00,4,1,0.0217,0.2572,0.8071,6.96,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T03:00+05:00,4,2,0.0236,0.2547,0.8081,6.96,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T03:00+05:00,4,plant,0.0237,0.2547,0.8081,6.96,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T04:00+05:00,5,1,0.0516,0.3531,0.8714,7.34,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T04:00+05:00,5,2,0.0357,0.3506,0.8750,7.34,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T04:00+05:00,5,plant,0.0358,0.3506,0.8750,7.34,2026-02-18T18:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T05:00+05:00,6,1,0.0585,0.3572,0.8656,7.76,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T05:00+05:00,6,2,0.0640,0.3547,0.8681,7.76,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T05:00+05:00,6,plant,0.0641,0.3547,0.8681,7.76,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T06:00+05:00,7,1,0.0729,0.3572,0.8633,7.91,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T06:00+05:00,7,2,0.0645,0.3547,0.8657,7.91,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T06:00+05:00,7,plant,0.0646,0.3547,0.8657,7.91,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T07:00+05:00,8,1,0.0817,0.4851,0.9481,8.49,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T07:00+05:00,8,2,0.0856,0.4826,0.9397,8.49,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T07:00+05:00,8,plant,0.0857,0.4826,0.9410,8.49,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T08:00+05:00,9,1,0.0561,0.3572,0.8640,7.86,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T08:00+05:00,9,2,0.0452,0.3554,0.8668,7.86,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T08:00+05:00,9,plant,0.0453,0.3554,0.8668,7.86,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T09:00+05:00,10,1,0.0100,0.2319,0.8349,6.30,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T09:00+05:00,10,2,0.0095,0.2301,0.8360,6.30,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T09:00+05:00,10,plant,0.0096,0.2301,0.8360,6.30,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T10:00+05:00,11,1,0.0120,0.2587,0.7742,5.45,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T10:00+05:00,11,2,0.0098,0.2569,0.7747,5.45,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T10:00+05:00,11,plant,0.0099,0.2569,0.7747,5.45,2026-02-19T00:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T11:00+05:00,12,1,0.0153,0.2583,0.7476,5.35,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T11:00+05:00,12,2,0.0069,0.2565,0.7480,5.35,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T11:00+05:00,12,plant,0.0070,0.2565,0.7480,5.35,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T12:00+05:00,13,1,0.0100,0.3126,0.5779,4.76,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T12:00+05:00,13,2,0.0092,0.3126,0.5783,4.76,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T12:00+05:00,13,plant,0.0093,0.3126,0.5783,4.76,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T13:00+05:00,14,1,0.0100,0.2854,0.5262,4.14,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T13:00+05:00,14,2,0.0093,0.2853,0.5266,4.14,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T13:00+05:00,14,plant,0.0094,0.2853,0.5266,4.14,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T14:00+05:00,15,1,0.0100,0.2632,0.3980,3.54,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T14:00+05:00,15,2,0.0093,0.2631,0.3984,3.54,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T14:00+05:00,15,plant,0.0094,0.2631,0.3984,3.54,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T15:00+05:00,16,1,0.0100,0.2426,0.3148,3.09,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T15:00+05:00,16,2,0.0093,0.2427,0.3177,3.09,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T15:00+05:00,16,plant,0.0094,0.2427,0.3177,3.09,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T16:00+05:00,17,1,0.0100,0.1910,0.2415,2.40,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T16:00+05:00,17,2,0.0099,0.1938,0.2416,2.40,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T16:00+05:00,17,plant,0.0100,0.1938,0.2416,2.40,2026-02-19T06:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T17:00+05:00,18,1,0.0100,0.1467,0.2991,3.47,2026-02-18T12:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T17:00+05:00,18,2,0.0098,0.1449,0.2988,3.47,2026-02-18T12:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T17:00+05:00,18,plant,0.0100,0.1449,0.2988,3.47,2026-02-18T12:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T18:00+05:00,19,1,0.0826,0.5401,0.9200,7.63,2026-02-18T12:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T18:00+05:00,19,2,0.0683,0.5383,0.9201,7.63,2026-02-18T12:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T18:00+05:00,19,plant,0.0665,0.5383,0.9201,7.63,2026-02-18T12:00Z,2
2026-02-19,2026-02-20T00:00+05:00,2026-02-20T19:00+05:00,20,1,0.1384,0.6566,0.9642,8.03,2026-02-18T12:00Z,2
