issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T00:00+05:00,1,1,0.0100,0.0443,0.3217,2.86,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T00:00+05:00,1,2,0.0092,0.0434,0.3288,2.86,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T00:00+05:00,1,plant,0.0094,0.0434,0.3288,2.86,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T01:00+05:00,2,1,0.0100,0.0303,0.2967,2.67,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T01:00+05:00,2,2,0.0092,0.0294,0.3038,2.67,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T01:00+05:00,2,plant,0.0094,0.0294,0.3038,2.67,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T02:00+05:00,3,1,0.0100,0.0348,0.2897,2.48,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T02:00+05:00,3,2,0.0092,0.0349,0.2968,2.48,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T02:00+05:00,3,plant,0.0095,0.0349,0.2968,2.48,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T03:00+05:00,4,1,0.0100,0.0345,0.2770,2.53,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T03:00+05:00,4,2,0.0092,0.0346,0.2774,2.53,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T03:00+05:00,4,plant,0.0094,0.0346,0.2774,2.53,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T04:00+05:00,5,1,0.0100,0.0171,0.2397,2.24,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T04:00+05:00,5,2,0.0088,0.0171,0.2401,2.24,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T04:00+05:00,5,plant,0.0092,0.0171,0.2401,2.24,2026-02-27T18:00Z,2
2026-02-28,2026-03-01T00:00+05:00,2026-03-01T05:00+05:00,6,1,0.0100,0.0193,0.2255,2.13,2026-02-28T00:00Z,2
