issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T00:00+05:00,1,1,0.0131,0.2100,0.6928,6.29,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T00:00+05:00,1,2,0.0099,0.2091,0.7004,6.29,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T00:00+05:00,1,plant,0.0100,0.2091,0.7004,6.29,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T01:00+05:00,2,1,0.0648,0.3221,0.8174,7.24,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T01:00+05:00,2,2,0.0570,0.3212,0.8184,7.24,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T01:00+05:00,2,plant,0.0572,0.3212,0.8184,7.24,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T02:00+05:00,3,1,0.0134,0.2206,0.7490,6.48,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T02:00+05:00,3,2,0.0102,0.2197,0.7500,6.48,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T02:00+05:00,3,plant,0.0103,0.2197,0.7500,6.48,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T03:00+05:00,4,1,0.0216,0.2140,0.7411,6.37,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T03:00+05:00,4,2,0.0126,0.2130,0.7488,6.37,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T03:00+05:00,4,plant,0.0127,0.2130,0.7488,6.37,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T04:00+05:00,5,1,0.0134,0.1856,0.7166,6.16,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T04:00+05:00,5,2,0.0102,0.1847,0.7176,6.16,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T04:00+05:00,5,plant,0.0103,0.1847,0.7176,6.16,2026-02-02T18:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T05:00+05:00,6,1,0.0460,0.3671,0.8782,7.61,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T05:00+05:00,6,2,0.0342,0.3661,0.8806,7.61,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T05:00+05:00,6,plant,0.0343,0.3661,0.8806,7.61,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T06:00+05:00,7,1,0.0134,0.2238,0.8164,6.87,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T06:00+05:00,7,2,0.0126,0.2228,0.8172,6.87,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T06:00+05:00,7,plant,0.0127,0.2228,0.8172,6.87,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T07:00+05:00,8,1,0.0217,0.2723,0.8164,6.98,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T07:00+05:00,8,2,0.0202,0.2713,0.8172,6.98,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T07:00+05:00,8,plant,0.0203,0.2713,0.8172,6.98,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T08:00+05:00,9,1,0.0217,0.2477,0.8128,7.00,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T08:00+05:00,9,2,0.0180,0.2474,0.8139,7.00,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T08:00+05:00,9,plant,0.0181,0.2474,0.8139,7.00,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T09:00+05:00,10,1,0.0525,0.3528,0.8484,7.15,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T09:00+05:00,10,2,0.0385,0.3525,0.8495,7.15,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T09:00+05:00,10,plant,0.0386,0.3525,0.8495,7.15,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T10:00+05:00,11,1,0.0198,0.3528,0.8527,7.05,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T10:00+05:00,11,2,0.0222,0.3525,0.8538,7.05,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T10:00+05:00,11,plant,0.0223,0.3525,0.8538,7.05,2026-02-03T00:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T11:00+05:00,12,1,0.0147,0.1833,0.7537,5.59,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T11:00+05:00,12,2,0.0055,0.1830,0.7542,5.59,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T11:00+05:00,12,plant,0.0055,0.1830,0.7542,5.59,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T12:00+05:00,13,1,0.0112,0.1665,0.6744,5.23,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T12:00+05:00,13,2,0.0049,0.1647,0.6749,5.23,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T12:00+05:00,13,plant,0.0050,0.1647,0.6749,5.23,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T13:00+05:00,14,1,0.0112,0.1483,0.6415,5.19,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T13:00+05:00,14,2,0.0061,0.1465,0.6420,5.19,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T13:00+05:00,14,plant,0.0063,0.1465,0.6420,5.19,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T14:00+05:00,15,1,0.0100,0.1465,0.6213,4.99,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T14:00+05:00,15,2,0.0121,0.1447,0.6225,4.99,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T14:00+05:00,15,plant,0.0123,0.1447,0.6225,4.99,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T15:00+05:00,16,1,0.0100,0.1151,0.5219,4.57,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T15:00+05:00,16,2,0.0094,0.1133,0.5224,4.57,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T15:00+05:00,16,plant,0.0095,0.1133,0.5224,4.57,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T16:00+05:00,17,1,0.0100,0.0840,0.2412,3.85,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T16:00+05:00,17,2,0.0098,0.0822,0.2417,3.85,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T16:00+05:00,17,plant,0.0099,0.0822,0.2417,3.85,2026-02-03T06:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T17:00+05:00,18,1,0.0100,0.0831,0.2762,2.84,2026-02-02T12:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T17:00+05:00,18,2,0.0100,0.0809,0.2767,2.84,2026-02-02T12:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T17:00+05:00,18,plant,0.0101,0.0809,0.2767,2.84,2026-02-02T12:00Z,2
2026-02-03,2026-02-04T00:00+05:00,2026-02-04T18:00+05:00,19,1,0.0100,0.0519,0.2300,0.73,2026-02-02T12:00Z,2
