issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T00:00+05:00,1,1,0.0107,0.1647,0.7963,6.20,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T00:00+05:00,1,2,0.0094,0.1638,0.7973,6.20,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T00:00+05:00,1,plant,0.0095,0.1638,0.7973,6.20,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T01:00+05:00,2,1,0.0126,0.2323,0.8485,6.65,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T01:00+05:00,2,2,0.0156,0.2311,0.8495,6.65,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T01:00+05:00,2,plant,0.0157,0.2311,0.8495,6.65,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T02:00+05:00,3,1,0.0107,0.1519,0.7962,6.20,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T02:00+05:00,3,2,0.0095,0.1510,0.7972,6.20,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T02:00+05:00,3,plant,0.0096,0.1510,0.7972,6.20,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T03:00+05:00,4,1,0.0152,0.3203,0.8326,6.96,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T03:00+05:00,4,2,0.0224,0.3193,0.8336,6.96,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T03:00+05:00,4,plant,0.0225,0.3193,0.8336,6.96,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T04:00+05:00,5,1,0.0406,0.3561,0.8332,7.06,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T04:00+05:00,5,2,0.0339,0.3551,0.8342,7.06,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T04:00+05:00,5,plant,0.0340,0.3551,0.8342,7.06,2026-02-26T18:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T05:00+05:00,6,1,0.0433,0.3435,0.8659,7.47,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T05:00+05:00,6,2,0.0357,0.3426,0.8684,7.47,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T05:00+05:00,6,plant,0.0357,0.3426,0.8684,7.47,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T06:00+05:00,7,1,0.0162,0.3292,0.8555,7.40,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T06:00+05:00,7,2,0.0345,0.3283,0.8579,7.40,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T06:00+05:00,7,plant,0.0346,0.3283,0.8579,7.40,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T07:00+05:00,8,1,0.0163,0.3310,0.8376,7.29,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T07:00+05:00,8,2,0.0402,0.3301,0.8410,7.29,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T07:00+05:00,8,plant,0.0403,0.3301,0.8410,7.29,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T08:00+05:00,9,1,0.0163,0.3369,0.8382,7.29,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T08:00+05:00,9,2,0.0379,0.3366,0.8419,7.29,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T08:00+05:00,9,plant,0.0380,0.3366,0.8419,7.29,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T09:00+05:00,10,1,0.0474,0.3073,0.8561,7.79,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T09:00+05:00,10,2,0.0512,0.3079,0.8589,7.79,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T09:00+05:00,10,plant,0.0513,0.3079,0.8589,7.79,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T10:00+05:00,11,1,0.0384,0.3348,0.8592,7.64,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T10:00+05:00,11,2,0.0507,0.3345,0.8620,7.64,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T10:00+05:00,11,plant,0.0508,0.3345,0.8620,7.64,2026-02-27T00:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T11:00+05:00,12,1,0.0409,0.3397,0.8401,7.28,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T11:00+05:00,12,2,0.0888,0.3394,0.8438,7.28,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T11:00+05:00,12,plant,0.0889,0.3394,0.8438,7.28,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T12:00+05:00,13,1,0.0617,0.3263,0.8592,7.76,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T12:00+05:00,13,2,0.0845,0.3269,0.8620,7.76,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T12:00+05:00,13,plant,0.0846,0.3269,0.8620,7.76,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T13:00+05:00,14,1,0.0553,0.3263,0.8532,7.83,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T13:00+05:00,14,2,0.0779,0.3269,0.8560,7.83,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T13:00+05:00,14,plant,0.0780,0.3269,0.8560,7.83,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T14:00+05:00,15,1,0.0372,0.3929,0.8620,7.45,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T14:00+05:00,15,2,0.0589,0.3926,0.8648,7.45,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T14:00+05:00,15,plant,0.0590,0.3926,0.8648,7.45,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T15:00+05:00,16,1,0.0360,0.3803,0.8380,7.27,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T15:00+05:00,16,2,0.0709,0.3800,0.8418,7.27,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T15:00+05:00,16,plant,0.0709,0.3800,0.8418,7.27,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T16:00+05:00,17,1,0.0000,0.3246,0.8403,6.91,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T16:00+05:00,17,2,0.0561,0.3243,0.8413,6.91,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T16:00+05:00,17,plant,0.0561,0.3243,0.8413,6.91,2026-02-27T06:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T17:00+05:00,18,1,0.0000,0.2579,0.8558,6.21,2026-02-26T12:00Z,2
2026-02-27,2026-02-28T00:00+05:00,2026-02-28T17:00+05:00,18,2,0.0159,0.2576,0.8569,6.21,2026-02-26T12:00Z,2
