issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T00:00+05:00,1,1,0.0134,0.2117,0.7956,6.30,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T00:00+05:00,1,2,0.0096,0.2107,0.7966,6.30,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T00:00+05:00,1,plant,0.0097,0.2107,0.7966,6.30,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T01:00+05:00,2,1,0.0107,0.1809,0.7145,5.77,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T01:00+05:00,2,2,0.0097,0.1800,0.7149,5.77,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T01:00+05:00,2,plant,0.0098,0.1800,0.7149,5.77,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T02:00+05:00,3,1,0.0134,0.2023,0.7862,6.22,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T02:00+05:00,3,2,0.0094,0.2014,0.7873,6.22,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T02:00+05:00,3,plant,0.0095,0.2014,0.7873,6.22,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T03:00+05:00,4,1,0.0134,0.1891,0.7211,6.06,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T03:00+05:00,4,2,0.0099,0.1881,0.7215,6.06,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T03:00+05:00,4,plant,0.0100,0.1881,0.7215,6.06,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T04:00+05:00,5,1,0.0134,0.1744,0.7192,5.87,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T04:00+05:00,5,2,0.0099,0.1734,0.7196,5.87,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T04:00+05:00,5,plant,0.0100,0.1734,0.7196,5.87,2026-02-05T18:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T05:00+05:00,6,1,0.0100,0.0157,0.2307,3.93,2026-02-06T00:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T05:00+05:00,6,2,0.0091,0.0147,0.2308,3.93,2026-02-06T00:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T05:00+05:00,6,plant,0.0093,0.0147,0.2308,3.93,2026-02-06T00:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T06:00+05:00,7,1,0.0100,0.0119,0.1630,2.55,2026-02-06T00:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T06:00+05:00,7,2,0.0091,0.0114,0.1631,2.55,2026-02-06T00:00Z,2
2026-02-06,2026-02-07T00:00+05:00,2026-02-07T06:00+05:00,7,plant,0.0093,0.0114,0.1631,2.55,2026-02-06T00:00Z,2
