issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T00:00+05:00,1,1,0.5849,0.9814,0.9919,10.99,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T00:00+05:00,1,2,0.6699,0.9768,0.9852,10.99,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T00:00+05:00,1,plant,0.7001,0.9768,0.9868,10.99,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T01:00+05:00,2,1,0.2468,0.9109,0.9900,9.11,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T01:00+05:00,2,2,0.3469,0.9089,0.9835,9.11,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T01:00+05:00,2,plant,0.3452,0.9089,0.9850,9.11,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T02:00+05:00,3,1,0.1943,0.7550,0.9899,8.08,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T02:00+05:00,3,2,0.2496,0.7537,0.9885,8.08,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T02:00+05:00,3,plant,0.2479,0.7537,0.9885,8.08,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T03:00+05:00,4,1,0.0306,0.3022,0.8883,6.55,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T03:00+05:00,4,2,0.0484,0.3010,0.8870,6.55,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T03:00+05:00,4,plant,0.0467,0.3010,0.8870,6.55,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T04:00+05:00,5,1,0.0100,0.0520,0.3181,3.15,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T04:00+05:00,5,2,0.0096,0.0508,0.3156,3.15,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T04:00+05:00,5,plant,0.0099,0.0508,0.3156,3.15,2026-02-08T18:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T05:00+05:00,6,1,0.0100,0.0271,0.3172,3.78,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T05:00+05:00,6,2,0.0094,0.0266,0.3158,3.78,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T05:00+05:00,6,plant,0.0097,0.0266,0.3158,3.78,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T06:00+05:00,7,1,0.0100,0.0150,0.1712,2.30,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T06:00+05:00,7,2,0.0088,0.0137,0.1705,2.30,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T06:00+05:00,7,plant,0.0091,0.0137,0.1705,2.30,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T07:00+05:00,8,1,0.0100,0.0125,0.1711,2.11,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T07:00+05:00,8,2,0.0087,0.0113,0.1703,2.11,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T07:00+05:00,8,plant,0.0091,0.0113,0.1703,2.11,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T08:00+05:00,9,1,0.0100,0.0174,0.1570,1.19,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T08:00+05:00,9,2,0.0088,0.0168,0.1574,1.19,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T08:00+05:00,9,plant,0.0092,0.0168,0.1574,1.19,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T09:00+05:00,10,1,0.0100,0.0349,0.4019,4.12,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T09:00+05:00,10,2,0.0090,0.0331,0.4024,4.12,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T09:00+05:00,10,plant,0.0092,0.0331,0.4024,4.12,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T10:00+05:00,11,1,0.0100,0.0650,0.1359,2.17,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T10:00+05:00,11,2,0.0088,0.0632,0.1363,2.17,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T10:00+05:00,11,plant,0.0092,0.0632,0.1363,2.17,2026-02-09T00:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T11:00+05:00,12,1,0.0100,0.1143,0.6242,4.37,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T11:00+05:00,12,2,0.0119,0.1125,0.6238,4.37,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T11:00+05:00,12,plant,0.0120,0.1125,0.6238,4.37,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T12:00+05:00,13,1,0.0100,0.0728,0.4644,4.13,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T12:00+05:00,13,2,0.0103,0.0709,0.4641,4.13,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T12:00+05:00,13,plant,0.0106,0.0709,0.4641,4.13,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T13:00+05:00,14,1,0.0100,0.0845,0.1652,1.20,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T13:00+05:00,14,2,0.0090,0.0827,0.1648,1.20,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T13:00+05:00,14,plant,0.0094,0.0827,0.1648,1.20,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T14:00+05:00,15,1,0.0632,0.4346,0.8685,7.67,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T14:00+05:00,15,2,0.0448,0.4337,0.8713,7.67,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T14:00+05:00,15,plant,0.0449,0.4337,0.8713,7.67,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T15:00+05:00,16,1,0.4462,0.9390,0.9914,12.22,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T15:00+05:00,16,2,0.4638,0.9331,0.9753,12.22,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T15:00+05:00,16,plant,0.4640,0.9337,0.9820,12.22,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T16:00+05:00,17,1,0.4208,0.9575,0.9914,12.70,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T16:00+05:00,17,2,0.4948,0.9529,0.9753,12.70,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T16:00+05:00,17,plant,0.4948,0.9550,0.9820,12.70,2026-02-09T06:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T17:00+05:00,18,1,0.3271,0.7900,0.9899,10.45,2026-02-08T12:00Z,1
2026-02-10,2026-02-11T00:00+05:00,2026-02-11T17:00+05:00,18,2,0.3263,0.7874,0.9829,10.45,2026-02-08T12:00Z,1
