issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T00:00+05:00,1,1,0.0100,0.0196,0.1733,2.17,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T00:00+05:00,1,2,0.0083,0.0183,0.1940,2.17,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T00:00+05:00,1,plant,0.0088,0.0183,0.1940,2.17,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T01:00+05:00,2,1,0.0100,0.0136,0.2752,2.50,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T01:00+05:00,2,2,0.0088,0.0124,0.2923,2.50,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T01:00+05:00,2,plant,0.0091,0.0124,0.2923,2.50,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T02:00+05:00,3,1,0.0100,0.0123,0.0141,0.72,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T02:00+05:00,3,2,0.0083,0.0118,0.0147,0.72,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T02:00+05:00,3,plant,0.0089,0.0118,0.0147,0.72,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T03:00+05:00,4,1,0.0100,0.0142,0.0839,1.09,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T03:00+05:00,4,2,0.0083,0.0138,0.0844,1.09,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T03:00+05:00,4,plant,0.0089,0.0138,0.0844,1.09,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T04:00+05:00,5,1,0.0100,0.0121,0.0986,1.31,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T04:00+05:00,5,2,0.0083,0.0116,0.1011,1.31,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T04:00+05:00,5,plant,0.0089,0.0116,0.1011,1.31,2026-02-11T18:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T05:00+05:00,6,1,0.0100,0.0165,0.1086,1.46,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T05:00+05:00,6,2,0.0083,0.0163,0.1109,1.46,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T05:00+05:00,6,plant,0.0088,0.0163,0.1109,1.46,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T06:00+05:00,7,1,0.0071,0.0100,0.1519,2.52,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T06:00+05:00,7,2,0.0061,0.0088,0.1541,2.52,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T06:00+05:00,7,plant,0.0061,0.0091,0.1541,2.52,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T07:00+05:00,8,1,0.0100,0.0158,0.1122,1.28,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T07:00+05:00,8,2,0.0083,0.0156,0.1144,1.28,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T07:00+05:00,8,plant,0.0088,0.0156,0.1144,1.28,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T08:00+05:00,9,1,0.0100,0.0140,0.1015,0.83,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T08:00+05:00,9,2,0.0083,0.0134,0.1047,0.83,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T08:00+05:00,9,plant,0.0089,0.0134,0.1047,0.83,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T09:00+05:00,10,1,0.0100,0.0172,0.1319,1.20,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T09:00+05:00,10,2,0.0083,0.0166,0.1315,1.20,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T09:00+05:00,10,plant,0.0088,0.0166,0.1315,1.20,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T10:00+05:00,11,1,0.0100,0.0103,0.1016,1.75,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T10:00+05:00,11,2,0.0080,0.0097,0.1049,1.75,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T10:00+05:00,11,plant,0.0088,0.0097,0.1049,1.75,2026-02-12T00:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T11:00+05:00,12,1,0.0100,0.0142,0.1455,1.50,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T11:00+05:00,12,2,0.0084,0.0136,0.1452,1.50,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T11:00+05:00,12,plant,0.0089,0.0136,0.1452,1.50,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T12:00+05:00,13,1,0.0100,0.0184,0.1634,1.90,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T12:00+05:00,13,2,0.0092,0.0178,0.1630,1.90,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T12:00+05:00,13,plant,0.0096,0.0178,0.1630,1.90,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T13:00+05:00,14,1,0.0100,0.0651,0.3656,3.41,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T13:00+05:00,14,2,0.0089,0.0645,0.3653,3.41,2026-02-12T06:00Z,2
2026-02-12,2026-02-13T00:00+05:00,2026-02-13T13:00+05:00,14,plant,0.0092,0.0645,0.3653,3.41,2026-02-12T06:00Z,2
