issue_date,issue_time_local,target_time_local,horizon_h,turbine,p10,p50,p90,wind_fc_ms,weather_init_max_utc,version
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T00:00+05:00,1,1,0.2521,0.8041,0.9894,9.95,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T00:00+05:00,1,2,0.2241,0.8023,0.9861,9.95,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T00:00+05:00,1,plant,0.2242,0.8023,0.9858,9.95,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T01:00+05:00,2,1,0.1677,0.6854,0.9855,9.10,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T01:00+05:00,2,2,0.1454,0.6856,0.9826,9.10,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T01:00+05:00,2,plant,0.1455,0.6856,0.9823,9.10,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T02:00+05:00,3,1,0.1255,0.5384,0.9637,8.43,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T02:00+05:00,3,2,0.0917,0.5384,0.9659,8.43,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T02:00+05:00,3,plant,0.0918,0.5384,0.9659,8.43,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T03:00+05:00,4,1,0.0829,0.3827,0.8734,8.03,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T03:00+05:00,4,2,0.0683,0.3818,0.8761,8.03,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T03:00+05:00,4,plant,0.0684,0.3818,0.8761,8.03,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T04:00+05:00,5,1,0.0829,0.3412,0.8775,7.89,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T04:00+05:00,5,2,0.0683,0.3402,0.8802,7.89,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T04:00+05:00,5,plant,0.0684,0.3402,0.8802,7.89,2026-02-22T18:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T05:00+05:00,6,1,0.0179,0.3292,0.8458,7.04,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T05:00+05:00,6,2,0.0209,0.3283,0.8465,7.04,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T05:00+05:00,6,plant,0.0210,0.3283,0.8465,7.04,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T06:00+05:00,7,1,0.0474,0.3292,0.8415,7.13,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T06:00+05:00,7,2,0.0343,0.3283,0.8422,7.13,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T06:00+05:00,7,plant,0.0344,0.3283,0.8422,7.13,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T07:00+05:00,8,1,0.0221,0.2786,0.8353,6.99,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T07:00+05:00,8,2,0.0209,0.2777,0.8360,6.99,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T07:00+05:00,8,plant,0.0210,0.2777,0.8360,6.99,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T08:00+05:00,9,1,0.0111,0.2661,0.8370,6.66,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T08:00+05:00,9,2,0.0112,0.2658,0.8380,6.66,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T08:00+05:00,9,plant,0.0113,0.2658,0.8380,6.66,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T09:00+05:00,10,1,0.0116,0.2661,0.8370,6.60,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T09:00+05:00,10,2,0.0041,0.2658,0.8380,6.60,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T09:00+05:00,10,plant,0.0042,0.2658,0.8380,6.60,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T10:00+05:00,11,1,0.0153,0.2672,0.8371,6.74,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T10:00+05:00,11,2,0.0193,0.2669,0.8382,6.74,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T10:00+05:00,11,plant,0.0195,0.2669,0.8382,6.74,2026-02-23T00:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T11:00+05:00,12,1,0.0242,0.2122,0.7523,5.85,2026-02-23T06:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T11:00+05:00,12,2,0.0192,0.2119,0.7594,5.85,2026-02-23T06:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T11:00+05:00,12,plant,0.0194,0.2119,0.7594,5.85,2026-02-23T06:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T12:00+05:00,13,1,0.0268,0.2426,0.7913,6.15,2026-02-23T06:00Z,2
2026-02-23,2026-02-24T00:00+05:00,2026-02-24T12:00+05:00,13,2,0.0209,0.2423,0.7990,6.15,2026-02-23T06:00Z,2
